MONTH,ACCIDENT_DATE,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,HIT_RUN_FLAG,LIGHT_CONDITION,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,DRIVER,MOTORIST,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,STAT_DIV_NAME,MONTH,MONTH_COUNT,MONTH_ALC,MONTH_NALC,DAY,DAY_COUNT
2019/04,2019/04/07 00:00:00+00,No,Vehicle overturned (no collision),Sunday,No,Day,Other injury accident,100 km/hr,Yes,146.2960137,-37.05371121,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Collision with vehicle,Sunday,Yes,Day,Other injury accident,70 km/hr,No,144.3519611,-38.15171585,Intersection,GEELONG,SOUTH WESTERN REGION,3,1,0,0,1,2,2,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Serious injury accident,80 km/hr,No,144.9289317,-37.64381075,Intersection,HUME,METROPOLITAN NORTH WEST REGION,3,2,0,1,1,1,2,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Collision with a fixed object,Sunday,No,Dusk/Dawn,Other injury accident,70 km/hr,Yes,144.8801535,-37.69964605,Intersection,HUME,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,Yes,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,collision with some other object,,No,Day,Serious injury accident,Camping grounds or off road,No,146.4965417,-38.03745833,Off Road,BAW BAW,EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,40 km/hr,No,144.9964833,-37.83541631,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Serious injury accident,50 km/hr,No,145.0116492,-37.73413667,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,3,3,0,2,1,0,0,3,0,1,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,145.3794991,-37.65848221,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Serious injury accident,60 km/hr,No,145.1917686,-37.94537775,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,4,1,0,1,0,3,2,2,0,2,0,0,0,1,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Vehicle overturned (no collision),,No,Day,Serious injury accident,100 km/hr,No,145.172987,-38.1402411,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,3,2,0,2,0,1,1,2,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Struck Pedestrian,Sunday,No,Day,Fatal accident,60 km/hr,No,145.2220359,-37.97095904,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,145.010766,-37.84904808,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Struck Pedestrian,Sunday,No,Dusk/Dawn,Serious injury accident,60 km/hr,No,145.0593259,-37.8773901,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Fatal accident,100 km/hr,No,142.7992356,-34.61475333,Non-Intersection,SWAN HILL,NORTHERN REGION,5,5,2,3,0,0,2,3,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,,No,Day,Serious injury accident,100 km/hr,No,145.4851828,-38.15363084,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,6,1,0,1,0,5,1,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,,No,Day,Other injury accident,80 km/hr,No,145.0574979,-37.96527692,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,11,1,0,0,1,10,6,4,0,4,0,0,0,0,0,No,0,4,0,4,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,144.8207339,-37.74672806,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,No,145.192925,-37.80894841,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,8,1,0,0,1,7,2,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/07 00:00:00+00,Yes,Fall from or in moving vehicle,Sunday,No,Dusk/Dawn,Other injury accident,40 km/hr,No,144.9598837,-37.80711331,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,50 km/hr,No,145.0236432,-37.86176854,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Struck Pedestrian,Monday,No,Dusk/Dawn,Other injury accident,50 km/hr,No,144.5692918,-37.70230746,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Struck Pedestrian,Monday,No,Dark Street lights on,Other injury accident,70 km/hr,No,145.0449338,-37.87612664,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,1,2,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Vehicle overturned (no collision),Monday,No,Dusk/Dawn,Serious injury accident,Not known,No,144.7038045,-37.74737623,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,145.3406925,-37.53406371,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,3,1,0,1,0,2,2,1,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,144.9456111,-37.79229449,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,No,1,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Other injury accident,80 km/hr,Yes,143.5539701,-38.75597308,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Struck Pedestrian,Monday,Yes,Day,Other injury accident,Not known,No,144.9325149,-37.698434,Off Road,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with a fixed object,Monday,No,Dusk/Dawn,Serious injury accident,Camping grounds or off road,Yes,146.3171185,-38.60624886,Off Road,SOUTH GIPPSLAND,EASTERN REGION,4,3,0,1,2,1,1,3,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Other injury accident,50 km/hr,No,144.2867695,-36.77659478,Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Fatal accident,60 km/hr,No,145.1208065,-38.14427264,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,2,1,0,1,0,0,2,0,1,0,0,0,1,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Serious injury accident,80 km/hr,No,145.0690634,-37.68201699,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,0,1,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Dark Street lights on,Other injury accident,60 km/hr,No,144.8951281,-37.80374107,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,4,2,0,0,2,2,2,1,0,3,0,0,0,0,1,No,0,3,1,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,80 km/hr,No,145.0591671,-37.96740707,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,5,1,0,0,1,4,3,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Other injury accident,100 km/hr,Yes,144.3481326,-37.08556027,Off Road,MOUNT ALEXANDER,NORTHERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,0,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,50 km/hr,No,143.8386423,-37.58381786,Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,143.7314536,-37.04759763,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,No,0,2,0,1,1,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Vehicle overturned (no collision),Monday,No,Dark Street lights on,Fatal accident,60 km/hr,Yes,144.9719007,-37.40582733,Non-Intersection,MITCHELL,NORTHERN REGION,2,1,1,0,0,1,1,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,80 km/hr,No,145.2328563,-37.87314879,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Dusk/Dawn,Serious injury accident,80 km/hr,No,145.192906,-38.07425027,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Fall from or in moving vehicle,Monday,No,Day,Other injury accident,Not known,No,144.4279733,-38.16261419,Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,No,0,2,0,0,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with a fixed object,Monday,No,Dark Street lights on,Fatal accident,60 km/hr,Yes,145.2388765,-38.46352556,Intersection,BASS COAST,EASTERN REGION,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,No,1,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Day,Serious injury accident,60 km/hr,No,145.1183871,-37.79657394,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,0,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dusk/Dawn,Other injury accident,80 km/hr,No,145.146039,-38.14842059,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,1,1,0,2,0,0,0,1,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Vehicle overturned (no collision),Monday,No,Dark No street lights,Serious injury accident,100 km/hr,Yes,146.4495389,-38.29366642,Non-Intersection,LATROBE,EASTERN REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,80 km/hr,No,144.7472913,-37.75898113,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,4,2,0,0,2,2,0,4,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Serious injury accident,60 km/hr,Yes,144.343328,-38.11090465,Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,50 km/hr,No,144.791273,-37.8746301,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,No,144.9713681,-37.80848447,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,3,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,No collision and no object struck,Monday,No,Dusk/Dawn,Other injury accident,Camping grounds or off road,No,144.3165627,-35.83781791,Non-Intersection,GANNAWARRA,NORTHERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,No,146.289738,-36.37144148,Intersection,WANGARATTA,NORTH EASTERN REGION,2,2,0,0,2,0,1,1,0,2,0,0,0,1,0,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,100 km/hr,No,144.9525084,-37.69200408,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,4,0,0,4,0,0,0,0,0,No,0,4,0,0,0,0,Metro,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,Yes,Day,Serious injury accident,50 km/hr,No,145.4114417,-36.404347,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No,0,2,0,0,0,0,Country,,,,,,
2019/04,2019/04/08 00:00:00+00,No,Collision with vehicle,Monday,Yes,Day,Other injury accident,30km/hr,No,144.8896917,-37.77164063,Off Road,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,1,1,1,1,0,0,0,0,0,No,0,3,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.3465502,-38.08260113,Intersection,GEELONG,SOUTH WESTERN REGION,4,2,0,1,1,2,2,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,40 km/hr,No,144.955733,-37.81637467,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,1,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,No,144.8296897,-37.82415475,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,4,1,0,0,1,3,2,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,Yes,145.0436283,-37.74821332,Off Road,BANYULE,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,4,0,4,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,No,144.9636984,-37.80179542,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,No,0,2,0,1,0,1,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,No,145.347774,-38.06618264,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,50 km/hr,No,143.8582356,-37.56717035,Intersection,BALLARAT,WESTERN REGION,4,2,0,0,2,2,1,3,0,3,0,0,0,0,0,No,1,8,0,8,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Struck Pedestrian,Monday,No,Dark Street lights on,Serious injury accident,60 km/hr,No,144.9887314,-37.82455628,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark Street lights unknown,Other injury accident,80 km/hr,No,145.2787297,-37.97740696,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,2,0,0,0,0,2,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Dusk/Dawn,Serious injury accident,100 km/hr,Yes,143.6032628,-36.71123806,Non-Intersection,LODDON,NORTHERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Unk.,Serious injury accident,60 km/hr,No,145.1742591,-38.23030634,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Day,Other injury accident,100 km/hr,Yes,144.2924579,-38.21409522,Non-Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.9151084,-37.70087071,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,4,2,0,1,1,2,3,1,0,4,0,0,0,0,0,No,0,4,0,4,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Dusk/Dawn,Serious injury accident,60 km/hr,Yes,145.0281969,-37.8433597,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,60 km/hr,No,145.2273117,-37.83238658,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,3,1,0,0,1,2,1,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,100 km/hr,No,144.8092119,-37.81924304,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Unk.,Other injury accident,40 km/hr,No,144.9963442,-37.8359403,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,1,0,0,0,0,1,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,No,144.9908828,-37.73671183,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,No,145.009983,-37.84132109,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Dusk/Dawn,Serious injury accident,50 km/hr,No,145.1494831,-37.87672901,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,0,2,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Dark Street lights unknown,Other injury accident,80 km/hr,No,144.8310068,-37.71242301,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Monday,No,Unk.,Other injury accident,Not known,No,144.9987353,-37.68783223,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,No,144.9770627,-37.64690425,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark No street lights,Serious injury accident,100 km/hr,No,142.7195657,-38.3387733,Intersection,MOYNE,SOUTH WESTERN REGION,2,2,0,2,0,0,1,1,0,2,0,0,0,0,0,Yes,0,2,0,2,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,144.3794104,-38.17539309,Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,0,2,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Struck animal,Tuesday,No,Dusk/Dawn,Other injury accident,100 km/hr,No,143.2153492,-38.40472362,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Day,Serious injury accident,50 km/hr,Yes,144.9898023,-37.80730022,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,3,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark Street lights on,Other injury accident,60 km/hr,No,144.9135549,-37.61642202,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dark No street lights,Other injury accident,100 km/hr,Yes,142.0033423,-34.1266727,Non-Intersection,MILDURA,WESTERN REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Country,,,,,,
2019/04,2019/04/09 00:00:00+00,Yes,Struck Pedestrian,Tuesday,Yes,Dark Street lights on,Serious injury accident,40 km/hr,No,144.9960813,-37.81011447,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,No,144.9497446,-37.82034792,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/04,2019/04/09 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,No,145.3113886,-37.78340426,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,0,1,0,0,Metro,,,,,,
